Entity,Code,Day,people_vaccinated_per_hundred,145610-annotations
Israel,ISR,2021-08-06,62.87,
Israel,ISR,2021-08-07,62.88,
Israel,ISR,2021-08-08,62.93,
Israel,ISR,2021-08-09,62.99,
Israel,ISR,2021-08-10,63.05,
Israel,ISR,2021-08-11,63.11,
Israel,ISR,2021-08-12,63.19,
Israel,ISR,2021-08-13,63.23,
Israel,ISR,2021-08-14,63.25,
Israel,ISR,2021-08-15,63.33,
Israel,ISR,2021-08-16,63.41,
Israel,ISR,2021-08-17,63.49,
Israel,ISR,2021-08-18,63.58,
Israel,ISR,2021-08-19,63.69,
Israel,ISR,2021-08-20,63.74,
Israel,ISR,2021-08-21,63.78,
Israel,ISR,2021-08-22,63.88,
Israel,ISR,2021-08-23,64,
Israel,ISR,2021-08-24,64.13,
Israel,ISR,2021-08-25,64.23,
Israel,ISR,2021-08-26,64.34,
Israel,ISR,2021-08-27,64.39,
Israel,ISR,2021-08-28,64.42,
Israel,ISR,2021-08-29,64.54,
Israel,ISR,2021-08-30,64.67,
Israel,ISR,2021-08-31,64.8,
Israel,ISR,2021-09-01,64.9,
Israel,ISR,2021-09-02,64.99,
Israel,ISR,2021-09-03,65.03,
Israel,ISR,2021-09-04,65.06,
Israel,ISR,2021-09-05,65.14,
Israel,ISR,2021-09-06,65.17,
Israel,ISR,2021-09-07,65.18,
Israel,ISR,2021-09-08,65.19,
Israel,ISR,2021-09-09,65.27,
Israel,ISR,2021-09-10,65.3,
Israel,ISR,2021-09-11,65.33,
Israel,ISR,2021-09-12,65.39,
Israel,ISR,2021-09-13,65.45,
Israel,ISR,2021-09-14,65.51,
Israel,ISR,2021-09-15,65.53,
Israel,ISR,2021-09-16,65.53,
Israel,ISR,2021-09-17,65.57,
Israel,ISR,2021-09-18,65.59,
Israel,ISR,2021-09-19,65.66,
Israel,ISR,2021-09-20,65.69,
Israel,ISR,2021-09-21,65.71,
Israel,ISR,2021-09-22,65.75,
Israel,ISR,2021-09-23,65.8,
Israel,ISR,2021-09-24,65.83,
Israel,ISR,2021-09-25,65.86,
Israel,ISR,2021-09-26,65.92,
Israel,ISR,2021-09-27,65.97,
Israel,ISR,2021-09-28,65.98,
Israel,ISR,2021-09-29,66.09,
Israel,ISR,2021-09-30,66.2,
Israel,ISR,2021-10-01,66.26,
Israel,ISR,2021-10-02,66.29,
Israel,ISR,2021-10-03,66.42,
Israel,ISR,2021-10-04,66.53,
Israel,ISR,2021-10-05,66.62,
Israel,ISR,2021-10-06,66.7,
Israel,ISR,2021-10-07,66.77,
Israel,ISR,2021-10-08,66.81,
Israel,ISR,2021-10-09,66.82,
Israel,ISR,2021-10-10,66.87,
Israel,ISR,2021-10-11,66.92,
Israel,ISR,2021-10-12,66.96,
Israel,ISR,2021-10-13,67,
Israel,ISR,2021-10-14,67.04,
Israel,ISR,2021-10-15,67.06,
Israel,ISR,2021-10-16,67.06,
Israel,ISR,2021-10-17,67.1,
Israel,ISR,2021-10-18,67.12,
Israel,ISR,2021-10-19,67.15,
Israel,ISR,2021-10-20,67.18,
Israel,ISR,2021-10-21,67.21,
Israel,ISR,2021-10-22,67.22,
Israel,ISR,2021-10-23,67.23,
Israel,ISR,2021-10-24,67.26,
Israel,ISR,2021-10-25,67.28,
Israel,ISR,2021-10-26,67.31,
Israel,ISR,2021-10-27,67.33,
Israel,ISR,2021-10-28,67.36,
Israel,ISR,2021-10-29,67.37,
Israel,ISR,2021-10-30,67.37,
Israel,ISR,2021-10-31,67.4,
Israel,ISR,2021-11-01,67.42,
Israel,ISR,2021-11-02,67.44,
Israel,ISR,2021-11-03,67.46,
Israel,ISR,2021-11-04,67.48,
Israel,ISR,2021-11-05,67.49,
Israel,ISR,2021-11-06,67.49,
Israel,ISR,2021-11-07,67.51,
Israel,ISR,2021-11-08,67.53,
Israel,ISR,2021-11-09,67.54,
Israel,ISR,2021-11-10,67.56,
Israel,ISR,2021-11-11,67.57,
Israel,ISR,2021-11-12,67.58,
Israel,ISR,2021-11-13,67.58,
Israel,ISR,2021-11-14,67.6,
Israel,ISR,2021-11-15,67.61,
Israel,ISR,2021-11-16,67.63,
Israel,ISR,2021-11-17,67.64,
Israel,ISR,2021-11-18,67.66,
Israel,ISR,2021-11-19,67.66,
Israel,ISR,2021-11-20,67.66,
Israel,ISR,2021-11-21,67.68,
Israel,ISR,2021-11-22,67.7,
Israel,ISR,2021-11-23,67.79,
Israel,ISR,2021-11-24,67.89,
Israel,ISR,2021-11-25,68,
Israel,ISR,2021-11-26,68.06,
Israel,ISR,2021-11-27,68.11,
Israel,ISR,2021-11-28,68.22,
Israel,ISR,2021-11-29,68.31,
Israel,ISR,2021-11-30,68.42,
Israel,ISR,2021-12-01,68.52,
Israel,ISR,2021-12-02,68.61,
Israel,ISR,2021-12-03,68.68,
Israel,ISR,2021-12-04,68.71,
Israel,ISR,2021-12-05,68.8,
Israel,ISR,2021-12-06,68.87,
Israel,ISR,2021-12-07,68.93,
Israel,ISR,2021-12-08,68.98,
Israel,ISR,2021-12-09,69.05,
Israel,ISR,2021-12-10,69.08,
Israel,ISR,2021-12-11,69.1,
Israel,ISR,2021-12-12,69.18,
Israel,ISR,2021-12-13,69.24,
Israel,ISR,2021-12-14,69.32,
Israel,ISR,2021-12-15,69.4,
Israel,ISR,2021-12-16,69.49,
Israel,ISR,2021-12-17,69.53,
Israel,ISR,2021-12-18,69.58,
Israel,ISR,2021-12-19,69.65,
Israel,ISR,2021-12-20,69.74,
Israel,ISR,2021-12-21,69.84,
Israel,ISR,2021-12-22,69.94,
Israel,ISR,2021-12-23,70.07,
Israel,ISR,2021-12-24,70.13,
Israel,ISR,2021-12-25,70.17,
Israel,ISR,2021-12-26,70.28,
Israel,ISR,2021-12-27,70.39,
Israel,ISR,2021-12-28,70.52,
Israel,ISR,2021-12-29,70.62,
Israel,ISR,2021-12-30,70.74,
Israel,ISR,2021-12-31,70.79,
Israel,ISR,2022-01-01,70.82,
Israel,ISR,2022-01-02,70.93,
Israel,ISR,2022-01-03,71.03,
Israel,ISR,2022-01-04,71.12,
Israel,ISR,2022-01-05,71.22,
Israel,ISR,2022-01-06,71.33,
Israel,ISR,2022-01-07,71.38,
Israel,ISR,2022-01-08,71.41,
Israel,ISR,2022-01-09,71.51,
Israel,ISR,2022-01-10,71.6,
Israel,ISR,2022-01-11,71.68,
Israel,ISR,2022-01-12,71.76,
Israel,ISR,2022-01-13,71.84,
Israel,ISR,2022-01-14,71.87,
Israel,ISR,2022-01-15,71.89,
Israel,ISR,2022-01-16,71.93,
Israel,ISR,2022-01-17,71.96,
Israel,ISR,2022-01-18,71.98,
Israel,ISR,2022-01-19,72.01,
Israel,ISR,2022-01-20,72.02,
Israel,ISR,2022-01-21,72.03,
Israel,ISR,2022-01-22,72.04,
Israel,ISR,2022-01-23,72.05,
Israel,ISR,2022-01-24,72.06,
Israel,ISR,2022-01-25,72.07,
Israel,ISR,2022-01-26,72.07,
Israel,ISR,2022-01-27,72.08,
Israel,ISR,2022-01-28,72.08,
Israel,ISR,2022-01-29,72.09,
Israel,ISR,2022-01-30,72.09,
Israel,ISR,2022-01-31,72.1,
Israel,ISR,2022-02-01,72.11,
Israel,ISR,2022-02-02,72.11,
Israel,ISR,2022-02-03,72.11,
Israel,ISR,2022-02-04,72.12,
Israel,ISR,2022-02-05,72.12,
Israel,ISR,2022-02-06,72.12,
Israel,ISR,2022-02-07,72.12,
Israel,ISR,2022-02-08,72.13,
Israel,ISR,2022-02-09,72.13,
Israel,ISR,2022-02-10,72.13,
Israel,ISR,2022-02-11,72.14,
Israel,ISR,2022-02-12,72.14,
Israel,ISR,2022-02-13,72.14,
Israel,ISR,2022-02-14,72.14,
Israel,ISR,2022-02-15,72.14,
Israel,ISR,2022-02-16,72.15,
Israel,ISR,2022-02-17,72.15,
Israel,ISR,2022-02-18,72.15,
Israel,ISR,2022-02-19,72.15,
Israel,ISR,2022-02-20,72.15,
Israel,ISR,2022-02-21,72.15,
Israel,ISR,2022-02-22,72.16,
Israel,ISR,2022-02-23,72.16,
Israel,ISR,2022-02-24,72.16,
Israel,ISR,2022-02-25,72.16,
Israel,ISR,2022-02-26,72.16,
Israel,ISR,2022-02-27,72.16,
Israel,ISR,2022-02-28,72.16,
Israel,ISR,2022-03-01,72.16,
Israel,ISR,2022-03-02,72.16,
Israel,ISR,2022-03-03,72.16,
Israel,ISR,2022-03-04,72.17,
Israel,ISR,2022-03-05,72.17,
Israel,ISR,2022-03-06,72.17,
Israel,ISR,2022-03-07,72.17,
Israel,ISR,2022-03-08,72.17,
Israel,ISR,2022-03-09,72.17,
Israel,ISR,2022-03-10,72.17,
Israel,ISR,2022-03-11,72.17,
Israel,ISR,2022-03-12,72.17,
Israel,ISR,2022-03-13,72.17,
Israel,ISR,2022-03-14,72.17,
Israel,ISR,2022-03-15,72.17,
Israel,ISR,2022-03-16,72.17,
Israel,ISR,2022-03-17,72.18,
Israel,ISR,2022-03-18,72.18,
Israel,ISR,2022-03-19,72.18,
Israel,ISR,2022-03-20,72.18,
Israel,ISR,2022-03-21,72.18,
Israel,ISR,2022-03-22,72.18,
Israel,ISR,2022-03-23,72.18,
Israel,ISR,2022-03-24,72.18,
Israel,ISR,2022-03-25,72.18,
Israel,ISR,2022-03-26,72.18,
Israel,ISR,2022-03-27,72.18,
Israel,ISR,2022-03-28,72.19,
Israel,ISR,2022-03-29,72.19,
Israel,ISR,2022-03-30,72.19,
Israel,ISR,2022-03-31,72.19,
Israel,ISR,2022-04-01,72.19,
Israel,ISR,2022-04-02,72.19,
Israel,ISR,2022-04-03,72.19,
Israel,ISR,2022-04-04,72.19,
Israel,ISR,2022-04-05,72.2,
Israel,ISR,2022-04-06,72.2,
Israel,ISR,2022-04-07,72.2,
Israel,ISR,2022-04-08,72.2,
Israel,ISR,2022-04-09,72.2,
Israel,ISR,2022-04-10,72.2,
Israel,ISR,2022-04-11,72.2,
Israel,ISR,2022-04-12,72.2,
Israel,ISR,2022-04-13,72.2,
Israel,ISR,2022-04-14,72.21,
Israel,ISR,2022-04-15,72.21,
Israel,ISR,2022-04-16,72.21,
Israel,ISR,2022-04-17,72.21,
Israel,ISR,2022-04-18,72.21,
Israel,ISR,2022-04-19,72.21,
Israel,ISR,2022-04-20,72.21,
Israel,ISR,2022-04-21,72.21,
Israel,ISR,2022-04-22,72.21,
Israel,ISR,2022-04-23,72.21,
Israel,ISR,2022-04-24,72.21,
Israel,ISR,2022-04-25,72.21,
Israel,ISR,2022-04-26,72.21,
Israel,ISR,2022-04-27,72.21,
Israel,ISR,2022-04-28,72.21,
Israel,ISR,2022-04-29,72.21,
Israel,ISR,2022-04-30,72.21,
Israel,ISR,2022-05-01,72.22,
Israel,ISR,2022-05-02,72.22,
Israel,ISR,2022-05-03,72.22,
Israel,ISR,2022-05-04,72.22,
Israel,ISR,2022-05-05,72.22,
Israel,ISR,2022-05-06,72.22,
Israel,ISR,2022-05-07,72.22,
Israel,ISR,2022-05-08,72.22,
Israel,ISR,2022-05-09,72.22,
Israel,ISR,2022-05-10,72.22,
Israel,ISR,2022-05-11,72.22,
Israel,ISR,2022-05-12,72.22,
Israel,ISR,2022-05-13,72.22,
Israel,ISR,2022-05-14,72.22,
Israel,ISR,2022-05-15,72.22,
Israel,ISR,2022-05-16,72.23,
Israel,ISR,2022-05-17,72.23,
Israel,ISR,2022-05-18,72.23,
Israel,ISR,2022-05-19,72.23,
Israel,ISR,2022-05-20,72.23,
Israel,ISR,2022-05-21,72.23,
Israel,ISR,2022-05-22,72.23,
Israel,ISR,2022-05-23,72.23,
Israel,ISR,2022-05-24,72.23,
Israel,ISR,2022-05-25,72.23,
Israel,ISR,2022-05-26,72.23,
Israel,ISR,2022-05-27,72.23,
Israel,ISR,2022-05-28,72.23,
Israel,ISR,2022-05-29,72.23,
Israel,ISR,2022-05-30,72.23,
Israel,ISR,2022-05-31,72.23,
Israel,ISR,2022-06-01,72.23,
Israel,ISR,2022-06-02,72.23,
Israel,ISR,2022-06-03,72.24,
Israel,ISR,2022-06-04,72.24,
Israel,ISR,2022-06-05,72.24,
Israel,ISR,2022-06-06,72.24,
Israel,ISR,2022-06-07,72.24,
Israel,ISR,2022-06-08,72.24,
Israel,ISR,2022-06-09,72.24,
Israel,ISR,2022-06-10,72.24,
Israel,ISR,2022-06-11,72.24,
Israel,ISR,2022-06-12,72.24,
Israel,ISR,2022-06-13,72.24,
Israel,ISR,2022-06-14,72.24,
Israel,ISR,2022-06-15,72.24,
Israel,ISR,2022-06-16,72.24,
Israel,ISR,2022-06-17,72.24,
Israel,ISR,2022-06-18,72.24,
Israel,ISR,2022-06-19,72.24,
Israel,ISR,2022-06-20,72.25,
Israel,ISR,2022-06-21,72.25,
Israel,ISR,2022-06-22,72.25,
Israel,ISR,2022-06-23,72.25,
Israel,ISR,2022-06-24,72.25,
Israel,ISR,2022-06-25,72.25,
Israel,ISR,2022-06-26,72.25,
Israel,ISR,2022-06-27,72.25,
Israel,ISR,2022-06-28,72.25,
Israel,ISR,2022-06-29,72.25,
Israel,ISR,2022-06-30,72.25,
Israel,ISR,2022-07-01,72.25,
Israel,ISR,2022-07-02,72.25,
Israel,ISR,2022-07-03,72.26,
Israel,ISR,2022-07-04,72.26,
Israel,ISR,2022-07-05,72.26,
Israel,ISR,2022-07-06,72.26,
Israel,ISR,2022-07-07,72.26,
Israel,ISR,2022-07-08,72.26,
Israel,ISR,2022-07-10,72.26,
Israel,ISR,2022-07-11,72.26,
Israel,ISR,2022-07-12,72.26,
Israel,ISR,2022-07-13,72.26,
Israel,ISR,2022-07-14,72.26,
Israel,ISR,2022-07-15,72.26,
Israel,ISR,2022-07-16,72.26,
Israel,ISR,2022-07-17,72.26,
Israel,ISR,2022-07-18,72.26,
Israel,ISR,2022-07-19,72.26,
Israel,ISR,2022-07-20,72.27,
Israel,ISR,2022-07-21,72.27,
Israel,ISR,2022-07-22,72.27,
Israel,ISR,2022-07-23,72.27,
Israel,ISR,2022-07-24,72.27,
Israel,ISR,2022-07-25,72.27,
Israel,ISR,2022-07-26,72.27,
Israel,ISR,2022-07-27,72.27,
Israel,ISR,2022-07-28,72.27,
Italy,ITA,2020-12-27,0.01,
Italy,ITA,2020-12-28,0.01,
Italy,ITA,2020-12-29,0.02,
Italy,ITA,2020-12-30,0.03,
Italy,ITA,2020-12-31,0.07,
Italy,ITA,2021-01-01,0.09,
Italy,ITA,2021-01-02,0.15,
Italy,ITA,2021-01-03,0.21,
Italy,ITA,2021-01-04,0.33,
Italy,ITA,2021-01-05,0.47,
Italy,ITA,2021-01-06,0.58,
Italy,ITA,2021-01-07,0.73,
Italy,ITA,2021-01-08,0.9,
Italy,ITA,2021-01-09,1.05,
Italy,ITA,2021-01-10,1.15,
Italy,ITA,2021-01-11,1.29,
Italy,ITA,2021-01-12,1.43,
Italy,ITA,2021-01-13,1.59,
Italy,ITA,2021-01-14,1.75,
Italy,ITA,2021-01-15,1.9,
Italy,ITA,2021-01-16,2.02,
Italy,ITA,2021-01-17,2.07,
Italy,ITA,2021-01-18,2.14,
Italy,ITA,2021-01-19,2.19,
Italy,ITA,2021-01-20,2.24,
Italy,ITA,2021-01-21,2.27,
Italy,ITA,2021-01-22,2.29,
Italy,ITA,2021-01-23,2.3,
Italy,ITA,2021-01-24,2.31,
Italy,ITA,2021-01-25,2.31,
Italy,ITA,2021-01-26,2.32,
Italy,ITA,2021-01-27,2.33,
Italy,ITA,2021-01-28,2.34,
Italy,ITA,2021-01-29,2.35,
Italy,ITA,2021-01-30,2.36,
Italy,ITA,2021-01-31,2.36,
Italy,ITA,2021-02-01,2.37,
Italy,ITA,2021-02-02,2.38,
Italy,ITA,2021-02-03,2.4,
Italy,ITA,2021-02-04,2.42,
Italy,ITA,2021-02-05,2.45,
Italy,ITA,2021-02-06,2.47,
Italy,ITA,2021-02-07,2.49,
Italy,ITA,2021-02-08,2.54,
Italy,ITA,2021-02-09,2.59,
Italy,ITA,2021-02-10,2.67,
Italy,ITA,2021-02-11,2.76,
Italy,ITA,2021-02-12,2.86,
Italy,ITA,2021-02-13,2.94,
Italy,ITA,2021-02-14,2.99,
Italy,ITA,2021-02-15,3.08,
Italy,ITA,2021-02-16,3.19,
Italy,ITA,2021-02-17,3.31,
Italy,ITA,2021-02-18,3.45,
Italy,ITA,2021-02-19,3.6,
Italy,ITA,2021-02-20,3.73,
Italy,ITA,2021-02-21,3.81,
Italy,ITA,2021-02-22,3.98,
Italy,ITA,2021-02-23,4.15,
Italy,ITA,2021-02-24,4.34,
Italy,ITA,2021-02-25,4.54,
Italy,ITA,2021-02-26,4.75,
Italy,ITA,2021-02-27,4.94,
Italy,ITA,2021-02-28,5.06,
Italy,ITA,2021-03-01,5.25,
Italy,ITA,2021-03-02,5.47,
Italy,ITA,2021-03-03,5.72,
Italy,ITA,2021-03-04,5.98,
Italy,ITA,2021-03-05,6.24,
Italy,ITA,2021-03-06,6.47,
Italy,ITA,2021-03-07,6.61,
Italy,ITA,2021-03-08,6.84,
Italy,ITA,2021-03-09,7.09,
Italy,ITA,2021-03-10,7.36,
Italy,ITA,2021-03-11,7.64,
Italy,ITA,2021-03-12,7.9,
Italy,ITA,2021-03-13,8.11,
Italy,ITA,2021-03-14,8.24,
Italy,ITA,2021-03-15,8.41,
Italy,ITA,2021-03-16,8.53,
Italy,ITA,2021-03-17,8.67,
Italy,ITA,2021-03-18,8.82,
Italy,ITA,2021-03-19,8.98,
Italy,ITA,2021-03-20,9.17,
Italy,ITA,2021-03-21,9.32,
Italy,ITA,2021-03-22,9.54,
Italy,ITA,2021-03-23,9.8,
Italy,ITA,2021-03-24,10.09,
Italy,ITA,2021-03-25,10.41,
Italy,ITA,2021-03-26,10.74,
Italy,ITA,2021-03-27,11.03,
Italy,ITA,2021-03-28,11.24,
Italy,ITA,2021-03-29,11.54,
Italy,ITA,2021-03-30,11.87,
Italy,ITA,2021-03-31,12.23,
Italy,ITA,2021-04-01,12.57,
Italy,ITA,2021-04-02,12.91,
Italy,ITA,2021-04-03,13.2,
Italy,ITA,2021-04-04,13.33,
Italy,ITA,2021-04-05,13.55,
Italy,ITA,2021-04-06,13.91,
Italy,ITA,2021-04-07,14.32,
Italy,ITA,2021-04-08,14.75,
Italy,ITA,2021-04-09,15.18,
Italy,ITA,2021-04-10,15.61,
Italy,ITA,2021-04-11,15.88,
Italy,ITA,2021-04-12,16.23,
Italy,ITA,2021-04-13,16.6,
Italy,ITA,2021-04-14,17.01,
Italy,ITA,2021-04-15,17.44,
Italy,ITA,2021-04-16,17.92,
Italy,ITA,2021-04-17,18.38,
Italy,ITA,2021-04-18,18.7,
Italy,ITA,2021-04-19,19.08,
Italy,ITA,2021-04-20,19.48,
Italy,ITA,2021-04-21,19.91,
Italy,ITA,2021-04-22,20.36,
Italy,ITA,2021-04-23,20.83,
Italy,ITA,2021-04-24,21.29,
Italy,ITA,2021-04-25,21.66,
Italy,ITA,2021-04-26,22.11,
Italy,ITA,2021-04-27,22.55,
Italy,ITA,2021-04-28,23.01,
Italy,ITA,2021-04-29,23.61,
Italy,ITA,2021-04-30,24.18,
Italy,ITA,2021-05-01,24.66,
Italy,ITA,2021-05-02,25.09,
Italy,ITA,2021-05-03,25.58,
Italy,ITA,2021-05-04,26.12,
Italy,ITA,2021-05-05,26.69,
Italy,ITA,2021-05-06,27.28,
Italy,ITA,2021-05-07,27.88,
Italy,ITA,2021-05-08,28.44,
Italy,ITA,2021-05-09,28.87,
Italy,ITA,2021-05-10,29.37,
Italy,ITA,2021-05-11,29.88,
Italy,ITA,2021-05-12,30.43,
Italy,ITA,2021-05-13,31.01,
Italy,ITA,2021-05-14,31.61,
Italy,ITA,2021-05-15,32.22,
Italy,ITA,2021-05-16,32.69,
Italy,ITA,2021-05-17,33.15,
Italy,ITA,2021-05-18,33.62,
Italy,ITA,2021-05-19,34.14,
Italy,ITA,2021-05-20,34.67,
Italy,ITA,2021-05-21,35.23,
Italy,ITA,2021-05-22,35.77,
Italy,ITA,2021-05-23,36.2,
Italy,ITA,2021-05-24,36.66,
Italy,ITA,2021-05-25,37.12,
Italy,ITA,2021-05-26,37.61,
Italy,ITA,2021-05-27,38.13,
Italy,ITA,2021-05-28,38.68,
Italy,ITA,2021-05-29,39.22,
Italy,ITA,2021-05-30,39.65,
Italy,ITA,2021-05-31,40.21,
Italy,ITA,2021-06-01,40.77,
Italy,ITA,2021-06-02,41.35,
Italy,ITA,2021-06-03,42.14,
Italy,ITA,2021-06-04,43,
Italy,ITA,2021-06-05,43.84,
Italy,ITA,2021-06-06,44.57,
Italy,ITA,2021-06-07,45.34,
Italy,ITA,2021-06-08,46.12,
Italy,ITA,2021-06-09,46.92,
Italy,ITA,2021-06-10,47.78,
Italy,ITA,2021-06-11,48.61,
Italy,ITA,2021-06-12,49.39,
Italy,ITA,2021-06-13,50,
Italy,ITA,2021-06-14,50.56,
Italy,ITA,2021-06-15,51.11,
Italy,ITA,2021-06-16,51.65,
Italy,ITA,2021-06-17,52.2,
Italy,ITA,2021-06-18,52.73,
Italy,ITA,2021-06-19,53.24,
Italy,ITA,2021-06-20,53.62,
Italy,ITA,2021-06-21,54.1,
Italy,ITA,2021-06-22,54.59,
Italy,ITA,2021-06-23,55.06,
Italy,ITA,2021-06-24,55.56,
Italy,ITA,2021-06-25,56.04,
Italy,ITA,2021-06-26,56.5,
Italy,ITA,2021-06-27,56.86,
Italy,ITA,2021-06-28,57.31,
Italy,ITA,2021-06-29,57.73,
Italy,ITA,2021-06-30,58.14,
Italy,ITA,2021-07-01,58.52,
Italy,ITA,2021-07-02,58.86,
Italy,ITA,2021-07-03,59.14,
Italy,ITA,2021-07-04,59.38,
Italy,ITA,2021-07-05,59.66,
Italy,ITA,2021-07-06,59.94,
Italy,ITA,2021-07-07,60.19,
Italy,ITA,2021-07-08,60.39,
Italy,ITA,2021-07-09,60.58,
Italy,ITA,2021-07-10,60.75,
Italy,ITA,2021-07-11,60.85,
Italy,ITA,2021-07-12,61,
Italy,ITA,2021-07-13,61.15,
Italy,ITA,2021-07-14,61.32,
Italy,ITA,2021-07-15,61.49,
Italy,ITA,2021-07-16,61.66,
Italy,ITA,2021-07-17,61.8,
Italy,ITA,2021-07-18,61.94,
Italy,ITA,2021-07-19,62.15,
Italy,ITA,2021-07-20,62.35,
Italy,ITA,2021-07-21,62.58,
Italy,ITA,2021-07-22,62.83,
Italy,ITA,2021-07-23,63.1,
Italy,ITA,2021-07-24,63.31,
Italy,ITA,2021-07-25,63.45,
Italy,ITA,2021-07-26,63.7,
Italy,ITA,2021-07-27,63.95,
Italy,ITA,2021-07-28,64.23,
Italy,ITA,2021-07-29,64.54,
Italy,ITA,2021-07-30,64.86,
Italy,ITA,2021-07-31,65.13,
Italy,ITA,2021-08-01,65.32,
Italy,ITA,2021-08-02,65.58,
Italy,ITA,2021-08-03,65.85,
Italy,ITA,2021-08-04,66.16,
Italy,ITA,2021-08-05,66.46,
Italy,ITA,2021-08-06,66.79,
Italy,ITA,2021-08-07,67.06,
Italy,ITA,2021-08-08,67.25,
Italy,ITA,2021-08-09,67.57,
Italy,ITA,2021-08-10,67.88,
Italy,ITA,2021-08-11,68.19,
Italy,ITA,2021-08-12,68.5,
Italy,ITA,2021-08-13,68.77,
Italy,ITA,2021-08-14,68.88,
Italy,ITA,2021-08-15,68.93,
Italy,ITA,2021-08-16,69.15,
Italy,ITA,2021-08-17,69.38,
Italy,ITA,2021-08-18,69.62,
Italy,ITA,2021-08-19,69.84,
Italy,ITA,2021-08-20,70.04,
Italy,ITA,2021-08-21,70.17,
Italy,ITA,2021-08-22,70.26,
Italy,ITA,2021-08-23,70.51,
Italy,ITA,2021-08-24,70.74,
Italy,ITA,2021-08-25,70.97,
Italy,ITA,2021-08-26,71.18,
Italy,ITA,2021-08-27,71.37,
Italy,ITA,2021-08-28,71.54,
Italy,ITA,2021-08-29,71.65,
Italy,ITA,2021-08-30,71.92,
Italy,ITA,2021-08-31,72.16,
Italy,ITA,2021-09-01,72.39,
Italy,ITA,2021-09-02,72.6,
Italy,ITA,2021-09-03,72.8,
Italy,ITA,2021-09-04,72.96,
Italy,ITA,2021-09-05,73.07,
Italy,ITA,2021-09-06,73.25,
Italy,ITA,2021-09-07,73.42,
Italy,ITA,2021-09-08,73.58,
Italy,ITA,2021-09-09,73.72,
Italy,ITA,2021-09-10,73.87,
Italy,ITA,2021-09-11,73.99,
Italy,ITA,2021-09-12,74.07,
Italy,ITA,2021-09-13,74.2,
Italy,ITA,2021-09-14,74.32,
Italy,ITA,2021-09-15,74.43,
Italy,ITA,2021-09-16,74.54,
Italy,ITA,2021-09-17,74.67,
Italy,ITA,2021-09-18,74.81,
Italy,ITA,2021-09-19,74.9,
Italy,ITA,2021-09-20,75.05,
Italy,ITA,2021-09-21,75.2,
Italy,ITA,2021-09-22,75.35,
Italy,ITA,2021-09-23,75.51,
Italy,ITA,2021-09-24,75.67,
Italy,ITA,2021-09-25,75.82,
Italy,ITA,2021-09-26,75.91,
Italy,ITA,2021-09-27,76.05,
Italy,ITA,2021-09-28,76.19,
Italy,ITA,2021-09-29,76.33,
Italy,ITA,2021-09-30,76.48,
Italy,ITA,2021-10-01,76.59,
Italy,ITA,2021-10-02,76.7,
Italy,ITA,2021-10-03,76.76,
Italy,ITA,2021-10-04,76.85,
Italy,ITA,2021-10-05,76.95,
Italy,ITA,2021-10-06,77.05,
Italy,ITA,2021-10-07,77.15,
Italy,ITA,2021-10-08,77.26,
Italy,ITA,2021-10-09,77.36,
Italy,ITA,2021-10-10,77.4,
Italy,ITA,2021-10-11,77.5,
Italy,ITA,2021-10-12,77.61,
Italy,ITA,2021-10-13,77.73,
Italy,ITA,2021-10-14,77.87,
Italy,ITA,2021-10-15,78,
Italy,ITA,2021-10-16,78.1,
Italy,ITA,2021-10-17,78.15,
Italy,ITA,2021-10-18,78.24,
Italy,ITA,2021-10-19,78.31,
Italy,ITA,2021-10-20,78.38,
Italy,ITA,2021-10-21,78.44,
Italy,ITA,2021-10-22,78.49,
Italy,ITA,2021-10-23,78.54,
Italy,ITA,2021-10-24,78.56,
Italy,ITA,2021-10-25,78.6,
Italy,ITA,2021-10-26,78.64,
Italy,ITA,2021-10-27,78.68,
Italy,ITA,2021-10-28,78.72,
Italy,ITA,2021-10-29,78.76,
Italy,ITA,2021-10-30,78.79,
Italy,ITA,2021-10-31,78.8,
Italy,ITA,2021-11-01,78.81,
Italy,ITA,2021-11-02,78.84,
Italy,ITA,2021-11-03,78.88,
Italy,ITA,2021-11-04,78.91,
Italy,ITA,2021-11-05,78.94,
Italy,ITA,2021-11-06,78.97,
Italy,ITA,2021-11-07,78.99,
Italy,ITA,2021-11-08,79.02,
Italy,ITA,2021-11-09,79.05,
Italy,ITA,2021-11-10,79.09,
Italy,ITA,2021-11-11,79.12,
Italy,ITA,2021-11-12,79.16,
Italy,ITA,2021-11-13,79.19,
Italy,ITA,2021-11-14,79.2,
Italy,ITA,2021-11-15,79.24,
Italy,ITA,2021-11-16,79.27,
Italy,ITA,2021-11-17,79.3,
Italy,ITA,2021-11-18,79.34,
Italy,ITA,2021-11-19,79.37,
Italy,ITA,2021-11-20,79.4,
Italy,ITA,2021-11-21,79.42,
Italy,ITA,2021-11-22,79.46,
Italy,ITA,2021-11-23,79.49,
Italy,ITA,2021-11-24,79.53,
Italy,ITA,2021-11-25,79.58,
Italy,ITA,2021-11-26,79.63,
Italy,ITA,2021-11-27,79.68,
Italy,ITA,2021-11-28,79.71,
Italy,ITA,2021-11-29,79.76,
Italy,ITA,2021-11-30,79.82,
Italy,ITA,2021-12-01,79.87,
Italy,ITA,2021-12-02,79.93,
Italy,ITA,2021-12-03,79.99,
Italy,ITA,2021-12-04,80.04,
